postalCode,City,State,Region,NeighborhoodType,Diversity,Politics,ageTwentyTwoToThirtyFour,ageThirtyFiveToFiftyFour,ageFiftyFiveToSeventyFour,twoByThreeToFourByFiveBed,twoByThreeBed,fourByFiveBed,bestSchool
63043,"Maryland Heights, MO",Missouri,Midwest,Suburban Yards,Somewhat Diverse,Liberal,23%,25%,22%,$208k - $292k,"$208,060 ","$292,301 ",
63044,"Bridgeton, MO",Missouri,Midwest,Suburban Yards,Somewhat Diverse,Liberal,16%,24%,23%,$198k - $326k,"$198,105 ","$326,269 ",
63049,"High Ridge, MO",Missouri,Midwest,Suburban Yards,Not Very Diverse,Conservative,16%,29%,22%,$191k - $431k,"$190,534 ","$430,643 ",
63052,"Imperial, MO",Missouri,Midwest,Suburban Yards,Not Very Diverse,Conservative,15%,31%,20%,$211k - $358k,"$210,571 ","$358,476 ",
63074,"Saint Ann, MO",Missouri,Midwest,Small Lawn Neighborhoods,Diverse,Liberal,22%,23%,19%,$134k - $185k,"$133,608 ","$184,969 ",
63088,"Valley Park, MO",Missouri,Midwest,Suburban Yards,Not Very Diverse,Liberal,25%,24%,19%,$222k - $374k,"$221,752 ","$374,208 ",
63103,"Saint Louis, MO",Missouri,Midwest,Small Lawn Neighborhoods,Diverse,Liberal,32%,25%,16%,$252k - $307k,"$251,800 ","$307,016 ",
63104,"Saint Louis, MO",Missouri,Midwest,Small Lawn Neighborhoods,Diverse,Liberal,32%,23%,19%,$272k - $504k,"$271,635 ","$504,066 ",
63105,"Saint Louis, MO",Missouri,Midwest,Small Lawn Neighborhoods,Somewhat Diverse,Liberal,20%,22%,19%,$561k - $1.31m,"$560,726 ","$1,310,476 ",
63108,"Saint Louis, MO",Missouri,Midwest,Small Lawn Neighborhoods,Diverse,Liberal,34%,19%,23%,$366k - $624k,"$365,864 ","$624,428 ",
63109,"Saint Louis, MO",Missouri,Midwest,Small Lawn Neighborhoods,Not Very Diverse,Liberal,23%,28%,25%,$260k - $344k,"$259,602 ","$344,183 ",
63110,"Saint Louis, MO",Missouri,Midwest,Small Lawn Neighborhoods,Diverse,Liberal,30%,27%,17%,$270k - $428k,"$269,898 ","$428,449 ",
63111,"Saint Louis, MO",Missouri,Midwest,Small Lawn Neighborhoods,Diverse,Liberal,19%,26%,21%,$117k - $153k,"$117,157 ","$153,435 ",
63112,"Saint Louis, MO",Missouri,Midwest,Small Lawn Neighborhoods,Diverse,Liberal,26%,23%,21%,$203k - $249k,"$203,270 ","$249,108 ",
63113,"Saint Louis, MO",Missouri,Midwest,Small Lawn Neighborhoods,Diverse,Liberal,16%,23%,26%,$43k - $60k,"$43,479 ","$60,122 ",
63114,"Saint Louis, MO",Missouri,Midwest,Small Lawn Neighborhoods,Diverse,Liberal,21%,26%,22%,$124k - $163k,"$123,570 ","$163,254 ",
63115,"Saint Louis, MO",Missouri,Midwest,Small Lawn Neighborhoods,Diverse,Liberal,15%,24%,22%,$35k - $45k,"$35,308 ","$44,650 ",
63116,"Saint Louis, MO",Missouri,Midwest,Small Lawn Neighborhoods,Diverse,Liberal,24%,28%,20%,$170k - $313k,"$170,170 ","$313,462 ",
63117,"Saint Louis, MO",Missouri,Midwest,Small Lawn Neighborhoods,Somewhat Diverse,Liberal,25%,26%,22%,$315k - $864k,"$315,135 ","$864,383 ",
63118,"Saint Louis, MO",Missouri,Midwest,Small Lawn Neighborhoods,Diverse,Liberal,26%,25%,15%,$188k - $263k,"$187,927 ","$263,388 ",
63119,"Saint Louis, MO",Missouri,Midwest,Small Lawn Neighborhoods,Not Very Diverse,Liberal,16%,23%,23%,$309k - $642k,"$309,443 ","$642,052 ",
63120,"Saint Louis, MO",Missouri,Midwest,Small Lawn Neighborhoods,Diverse,Liberal,18%,20%,23%,$29k - $32k,"$28,843 ","$31,677 ",
63121,"Saint Louis, MO",Missouri,Midwest,Small Lawn Neighborhoods,Diverse,Liberal,18%,22%,26%,$69k - $144k,"$68,715 ","$143,885 ",
63122,"Saint Louis, MO",Missouri,Midwest,Small Lawn Neighborhoods,Not Very Diverse,Liberal,13%,27%,25%,$350k - $724k,"$349,584 ","$723,675 ",
63123,"Saint Louis, MO",Missouri,Midwest,Small Lawn Neighborhoods,Not Very Diverse,Liberal,21%,24%,24%,$212k - $344k,"$211,580 ","$344,447 ",
63124,"Saint Louis, MO",Missouri,Midwest,Suburban Yards,Not Very Diverse,Liberal,9%,24%,26%,$575k - $1.43m,"$575,419 ","$1,430,188 ",Yes
63125,"Saint Louis, MO",Missouri,Midwest,Small Lawn Neighborhoods,Not Very Diverse,Liberal,20%,24%,24%,$185k - $246k,"$184,747 ","$245,778 ",
63126,"Saint Louis, MO",Missouri,Midwest,Small Lawn Neighborhoods,Not Very Diverse,Liberal,14%,25%,25%,$271k - $415k,"$270,776 ","$415,291 ",
63127,"Saint Louis, MO",Missouri,Midwest,Suburban Yards,Not Very Diverse,Liberal,7%,27%,23%,$318k - $797k,"$318,459 ","$797,474 ",
63128,"Saint Louis, MO",Missouri,Midwest,Suburban Yards,Not Very Diverse,Liberal,14%,22%,30%,$264k - $448k,"$264,450 ","$447,823 ",
63129,"Saint Louis, MO",Missouri,Midwest,Small Lawn Neighborhoods,Not Very Diverse,Liberal,16%,25%,28%,$229k - $395k,"$228,995 ","$394,717 ",
63130,"Saint Louis, MO",Missouri,Midwest,Small Lawn Neighborhoods,Diverse,Liberal,24%,22%,22%,$201k - $638k,"$201,209 ","$638,084 ",
63131,"Saint Louis, MO",Missouri,Midwest,Suburban Yards,Not Very Diverse,Liberal,7%,28%,28%,$470k - $1.01m,"$469,979 ","$1,006,278 ",
63132,"Saint Louis, MO",Missouri,Midwest,Small Lawn Neighborhoods,Diverse,Liberal,20%,24%,20%,$227k - $760k,"$226,575 ","$759,681 ",
63133,"Saint Louis, MO",Missouri,Midwest,Suburban Yards,Diverse,Liberal,18%,23%,22%,$53k - $54k,"$52,620 ","$53,558 ",
63134,"Saint Louis, MO",Missouri,Midwest,Suburban Yards,Diverse,Liberal,20%,25%,18%,$91k - $134k,"$91,344 ","$134,195 ",
63135,"Saint Louis, MO",Missouri,Midwest,Small Lawn Neighborhoods,Diverse,Liberal,18%,27%,20%,$89k - $179k,"$88,949 ","$178,513 ",
63136,"Saint Louis, MO",Missouri,Midwest,Small Lawn Neighborhoods,Diverse,Liberal,20%,22%,22%,$66k - $93k,"$66,439 ","$92,987 ",
63137,"Saint Louis, MO",Missouri,Midwest,Small Lawn Neighborhoods,Diverse,Liberal,19%,24%,20%,$76k - $104k,"$75,711 ","$103,573 ",
63139,"Saint Louis, MO",Missouri,Midwest,Small Lawn Neighborhoods,Somewhat Diverse,Liberal,29%,29%,21%,$220k - $323k,"$219,717 ","$323,379 ",
63141,"Saint Louis, MO",Missouri,Midwest,Suburban Yards,Somewhat Diverse,Liberal,13%,26%,25%,$326k - $839k,"$326,036 ","$839,310 ",
63143,"Saint Louis, MO",Missouri,Midwest,Small Lawn Neighborhoods,Somewhat Diverse,Liberal,30%,24%,21%,$249k - $378k,"$249,203 ","$377,719 ",
63144,"Saint Louis, MO",Missouri,Midwest,Small Lawn Neighborhoods,Not Very Diverse,Liberal,30%,26%,19%,$297k - $657k,"$296,726 ","$656,652 ",
63146,"Saint Louis, MO",Missouri,Midwest,Suburban Yards,Somewhat Diverse,Liberal,21%,22%,25%,$244k - $382k,"$244,444 ","$381,688 ",
63147,"Saint Louis, MO",Missouri,Midwest,Suburban Yards,Diverse,Liberal,18%,24%,22%,$49k - $71k,"$48,720 ","$71,429 ",
63301,"Saint Charles, MO",Missouri,Midwest,Suburban Yards,Not Very Diverse,Conservative,19%,21%,21%,$235k - $384k,"$234,779 ","$384,491 ",
63303,"Saint Charles, MO",Missouri,Midwest,Suburban Yards,Somewhat Diverse,Conservative,20%,24%,25%,$241k - $421k,"$240,987 ","$421,261 ",
63304,"Saint Charles, MO",Missouri,Midwest,Suburban Yards,Not Very Diverse,Conservative,14%,28%,24%,$250k - $465k,"$250,113 ","$465,128 ",Yes
63366,"O Fallon, MO",Missouri,Midwest,Suburban Yards,Not Very Diverse,Conservative,17%,28%,21%,$254k - $405k,"$254,317 ","$405,249 ",
63367,"Lake Saint Louis, MO",Missouri,Midwest,Suburban Yards,Not Very Diverse,Conservative,14%,25%,22%,$283k - $494k,"$283,366 ","$493,837 ",
63368,"O Fallon, MO",Missouri,Midwest,Small Lawn Neighborhoods,Not Very Diverse,Conservative,15%,30%,16%,$273k - $441k,"$273,488 ","$440,768 ",Yes
63376,"Saint Peters, MO",Missouri,Midwest,Suburban Yards,Not Very Diverse,Conservative,16%,27%,24%,$228k - $360k,"$227,578 ","$359,930 ",
64012,"Belton, MO",Missouri,Midwest,Suburban Yards,Not Very Diverse,Conservative,18%,25%,22%,$200k - $339k,"$199,582 ","$338,655 ",
64014,"Blue Springs, MO",Missouri,Midwest,Suburban Yards,Somewhat Diverse,Liberal,17%,27%,20%,$224k - $363k,"$223,885 ","$363,496 ",Yes
64015,"Blue Springs, MO",Missouri,Midwest,Suburban Yards,Not Very Diverse,Liberal,16%,25%,23%,$226k - $376k,"$225,728 ","$376,432 ",Yes
64029,"Grain Valley, MO",Missouri,Midwest,Suburban Yards,Not Very Diverse,Liberal,17%,30%,18%,$231k - $406k,"$230,561 ","$405,692 ",
64030,"Grandview, MO",Missouri,Midwest,Suburban Yards,Diverse,Liberal,21%,24%,18%,$153k - $246k,"$153,073 ","$245,951 ",
64050,"Independence, MO",Missouri,Midwest,Suburban Yards,Somewhat Diverse,Liberal,18%,25%,22%,$137k - $191k,"$137,088 ","$190,812 ",
64052,"Independence, MO",Missouri,Midwest,Small Lawn Neighborhoods,Somewhat Diverse,Liberal,15%,27%,26%,$140k - $196k,"$139,607 ","$195,831 ",
64053,"Independence, MO",Missouri,Midwest,Suburban Yards,Somewhat Diverse,Liberal,20%,24%,20%,$100k - $146k,"$99,754 ","$146,010 ",
64054,"Independence, MO",Missouri,Midwest,Suburban Yards,Somewhat Diverse,Liberal,21%,24%,25%,$122k - $166k,"$121,960 ","$165,537 ",
64055,"Independence, MO",Missouri,Midwest,Small Lawn Neighborhoods,Somewhat Diverse,Liberal,15%,24%,28%,$175k - $288k,"$174,895 ","$288,068 ",
64056,"Independence, MO",Missouri,Midwest,Suburban Yards,Somewhat Diverse,Liberal,16%,24%,18%,$179k - $278k,"$178,710 ","$278,139 ",
64057,"Independence, MO",Missouri,Midwest,Suburban Yards,Somewhat Diverse,Liberal,15%,22%,26%,$213k - $361k,"$213,476 ","$360,884 ",
64063,"Lees Summit, MO",Missouri,Midwest,Small Lawn Neighborhoods,Somewhat Diverse,Liberal,19%,23%,21%,$223k - $398k,"$223,265 ","$398,253 ",
64064,"Lees Summit, MO",Missouri,Midwest,Suburban Yards,Not Very Diverse,Liberal,14%,27%,25%,$255k - $503k,"$254,526 ","$502,647 ",
64081,"Lees Summit, MO",Missouri,Midwest,Suburban Yards,Somewhat Diverse,Liberal,13%,27%,22%,$257k - $456k,"$256,594 ","$456,277 ",
64082,"Lees Summit, MO",Missouri,Midwest,Suburban Yards,Somewhat Diverse,Conservative,11%,30%,20%,$320k - $464k,"$319,967 ","$464,243 ",
64083,"Raymore, MO",Missouri,Midwest,Suburban Yards,Somewhat Diverse,Conservative,13%,30%,20%,$246k - $391k,"$246,496 ","$390,983 ",
64086,"Lees Summit, MO",Missouri,Midwest,Suburban Yards,Somewhat Diverse,Liberal,16%,28%,19%,$305k - $515k,"$305,388 ","$514,792 ",
64089,"Smithville, MO",Missouri,Midwest,Small Lawn Neighborhoods,Not Very Diverse,Moderate,13%,29%,21%,$255k - $411k,"$254,651 ","$411,145 ",
64106,"Kansas City, MO",Missouri,Midwest,Urban Apartments / Homes,Diverse,Liberal,34%,23%,10%,$296k - $309k,"$295,907 ","$308,982 ",
64108,"Kansas City, MO",Missouri,Midwest,Suburban Yards,Diverse,Liberal,34%,25%,22%,$315k - $392k,"$315,467 ","$392,201 ",
64109,"Kansas City, MO",Missouri,Midwest,Small Lawn Neighborhoods,Diverse,Liberal,26%,25%,24%,$122k - $305k,"$122,304 ","$304,816 ",
64110,"Kansas City, MO",Missouri,Midwest,Small Lawn Neighborhoods,Diverse,Liberal,26%,22%,17%,$228k - $313k,"$228,138 ","$313,183 ",
64111,"Kansas City, MO",Missouri,Midwest,Small Lawn Neighborhoods,Somewhat Diverse,Liberal,45%,23%,15%,$296k - $427k,"$295,744 ","$427,052 ",
64112,"Kansas City, MO",Missouri,Midwest,Small Lawn Neighborhoods,Not Very Diverse,Liberal,34%,19%,26%,$464k - $1.00m,"$464,192 ","$1,003,055 ",
64113,"Kansas City, MO",Missouri,Midwest,Small Lawn Neighborhoods,Not Very Diverse,Liberal,15%,29%,27%,$424k - $870k,"$423,959 ","$870,209 ",
64114,"Kansas City, MO",Missouri,Midwest,Small Lawn Neighborhoods,Somewhat Diverse,Moderate,27%,25%,23%,$256k - $393k,"$255,883 ","$392,549 ",
64116,"Kansas City, MO",Missouri,Midwest,Suburban Yards,Somewhat Diverse,Moderate,24%,26%,22%,$196k - $405k,"$196,393 ","$404,920 ",
64117,"Kansas City, MO",Missouri,Midwest,Suburban Yards,Somewhat Diverse,Moderate,21%,28%,17%,$166k - $213k,"$165,517 ","$213,067 ",
64118,"Kansas City, MO",Missouri,Midwest,Small Lawn Neighborhoods,Somewhat Diverse,Moderate,22%,24%,21%,$200k - $304k,"$200,382 ","$304,265 ",
64119,"Kansas City, MO",Missouri,Midwest,Suburban Yards,Somewhat Diverse,Moderate,20%,26%,23%,$186k - $355k,"$185,692 ","$354,842 ",
64123,"Kansas City, MO",Missouri,Midwest,Small Lawn Neighborhoods,Diverse,Liberal,17%,27%,16%,$109k - $190k,"$108,784 ","$190,275 ",
64124,"Kansas City, MO",Missouri,Midwest,Small Lawn Neighborhoods,Diverse,Liberal,18%,29%,16%,$106k - $188k,"$106,189 ","$188,481 ",
64125,"Kansas City, MO",Missouri,Midwest,Small Lawn Neighborhoods,Diverse,Liberal,18%,31%,21%,$66k - $102k,"$66,317 ","$102,183 ",
64126,"Kansas City, MO",Missouri,Midwest,Suburban Yards,Diverse,Liberal,16%,25%,12%,$61k - $90k,"$61,305 ","$89,948 ",
64127,"Kansas City, MO",Missouri,Midwest,Small Lawn Neighborhoods,Diverse,Liberal,16%,27%,19%,$64k - $134k,"$63,721 ","$134,466 ",
64128,"Kansas City, MO",Missouri,Midwest,Small Lawn Neighborhoods,Diverse,Liberal,15%,23%,24%,$63k - $107k,"$63,496 ","$107,388 ",
64129,"Kansas City, MO",Missouri,Midwest,Suburban Yards,Diverse,Liberal,21%,24%,21%,$114k - $161k,"$114,100 ","$160,984 ",
64130,"Kansas City, MO",Missouri,Midwest,Small Lawn Neighborhoods,Diverse,Liberal,17%,23%,23%,$74k - $108k,"$73,609 ","$108,380 ",
64131,"Kansas City, MO",Missouri,Midwest,Small Lawn Neighborhoods,Diverse,Moderate,22%,26%,21%,$190k - $297k,"$189,803 ","$297,343 ",
64132,"Kansas City, MO",Missouri,Midwest,Suburban Yards,Diverse,Moderate,20%,23%,17%,$88k - $133k,"$87,879 ","$132,540 ",
64133,"Kansas City, MO",Missouri,Midwest,Suburban Yards,Diverse,Liberal,15%,28%,23%,$162k - $244k,"$162,429 ","$244,126 ",
64134,"Kansas City, MO",Missouri,Midwest,Suburban Yards,Diverse,Liberal,20%,22%,18%,$136k - $172k,"$136,329 ","$171,909 ",
64137,"Kansas City, MO",Missouri,Midwest,Suburban Yards,Diverse,Liberal,29%,20%,18%,$158k - $248k,"$158,156 ","$247,701 ",
64138,"Kansas City, MO",Missouri,Midwest,Suburban Yards,Diverse,Liberal,20%,24%,20%,$159k - $240k,"$159,219 ","$240,195 ",
64139,"Kansas City, MO",Missouri,Midwest,Suburban Yards,Somewhat Diverse,Liberal,10%,33%,19%,$311k - $453k,"$311,061 ","$452,549 ",
64145,"Kansas City, MO",Missouri,Midwest,Suburban Yards,Somewhat Diverse,Liberal,11%,22%,30%,$308k - $449k,"$308,195 ","$448,879 ",
64150,"Riverside, MO",Missouri,Midwest,Suburban Yards,Somewhat Diverse,Moderate,21%,26%,16%,$244k - $477k,"$243,660 ","$477,243 ",
64151,"Kansas City, MO",Missouri,Midwest,Suburban Yards,Somewhat Diverse,Moderate,19%,26%,22%,$237k - $389k,"$237,374 ","$388,682 ",
64152,"Kansas City, MO",Missouri,Midwest,Suburban Yards,Not Very Diverse,Liberal,14%,29%,22%,$233k - $527k,"$232,595 ","$527,495 ",
64154,"Kansas City, MO",Missouri,Midwest,Suburban Yards,Somewhat Diverse,Moderate,24%,27%,18%,$281k - $463k,"$281,059 ","$463,498 ",
64155,"Kansas City, MO",Missouri,Midwest,Suburban Yards,Somewhat Diverse,Moderate,20%,27%,20%,$243k - $435k,"$242,609 ","$434,704 ",
64156,"Kansas City, MO",Missouri,Midwest,Suburban Yards,Not Very Diverse,Moderate,18%,34%,15%,$291k - $473k,"$290,541 ","$473,469 ",
64157,"Kansas City, MO",Missouri,Midwest,Suburban Yards,Somewhat Diverse,Moderate,13%,34%,13%,$274k - $492k,"$273,835 ","$492,375 ",
64158,"Kansas City, MO",Missouri,Midwest,Suburban Yards,Somewhat Diverse,Moderate,18%,30%,13%,$293k - $382k,"$293,349 ","$381,867 ",
66044,"Lawrence, KS",Kansas,Midwest,Suburban Yards,Somewhat Diverse,Liberal,28%,16%,12%,$195k - $343k,"$194,706 ","$342,576 ",
66061,"Olathe, KS",Kansas,Midwest,Suburban Yards,Somewhat Diverse,Moderate,15%,29%,17%,$238k - $494k,"$238,389 ","$494,147 ",
66062,"Olathe, KS",Kansas,Midwest,Suburban Yards,Not Very Diverse,Moderate,16%,31%,17%,$306k - $456k,"$306,391 ","$456,238 ",
66085,"Stilwell, KS",Kansas,Midwest,Suburban Yards,Not Very Diverse,Moderate,7%,33%,28%,$362k - $639k,"$362,259 ","$639,147 ",
66101,"Kansas City, KS",Kansas,Midwest,Small Lawn Neighborhoods,Diverse,Liberal,21%,24%,16%,$106k - $151k,"$105,950 ","$150,923 ",
66102,"Kansas City, KS",Kansas,Midwest,Small Lawn Neighborhoods,Diverse,Liberal,19%,24%,15%,$115k - $171k,"$115,004 ","$170,882 ",
66103,"Kansas City, KS",Kansas,Midwest,Small Lawn Neighborhoods,Somewhat Diverse,Liberal,33%,26%,14%,$172k - $214k,"$172,437 ","$214,128 ",
66104,"Kansas City, KS",Kansas,Midwest,Suburban Yards,Diverse,Liberal,17%,24%,19%,$122k - $164k,"$122,047 ","$164,387 ",
66105,"Kansas City, KS",Kansas,Midwest,Suburban Yards,Somewhat Diverse,Liberal,17%,28%,18%,$89k - $143k,"$89,202 ","$143,386 ",
66106,"Kansas City, KS",Kansas,Midwest,Suburban Yards,Somewhat Diverse,Liberal,19%,24%,19%,$156k - $218k,"$156,152 ","$218,408 ",
66109,"Kansas City, KS",Kansas,Midwest,Suburban Yards,Diverse,Conservative,16%,25%,24%,$217k - $391k,"$216,739 ","$390,578 ",
66112,"Kansas City, KS",Kansas,Midwest,Suburban Yards,Diverse,Liberal,20%,23%,21%,$180k - $255k,"$180,421 ","$254,735 ",
66202,"Mission, KS",Kansas,Midwest,Small Lawn Neighborhoods,Somewhat Diverse,Moderate,33%,21%,21%,$262k - $385k,"$261,512 ","$385,181 ",
66203,"Shawnee, KS",Kansas,Midwest,Small Lawn Neighborhoods,Somewhat Diverse,Moderate,20%,27%,21%,$241k - $323k,"$241,125 ","$322,678 ",
66204,"Overland Park, KS",Kansas,Midwest,Small Lawn Neighborhoods,Somewhat Diverse,Moderate,29%,21%,18%,$250k - $355k,"$249,891 ","$355,382 ",
66205,"Mission, KS",Kansas,Midwest,Small Lawn Neighborhoods,Not Very Diverse,Moderate,23%,25%,23%,$311k - $658k,"$311,359 ","$657,964 ",
66206,"Leawood, KS",Kansas,Midwest,Suburban Yards,Not Very Diverse,Moderate,8%,28%,25%,$489k - $746k,"$489,038 ","$745,653 ",
66207,"Overland Park, KS",Kansas,Midwest,Small Lawn Neighborhoods,Not Very Diverse,Moderate,14%,22%,27%,$295k - $606k,"$294,849 ","$606,326 ",
66208,"Prairie Village, KS",Kansas,Midwest,Small Lawn Neighborhoods,Not Very Diverse,Moderate,18%,24%,22%,$343k - $862k,"$342,912 ","$862,492 ",
66209,"Leawood, KS",Kansas,Midwest,Small Lawn Neighborhoods,Not Very Diverse,Moderate,12%,23%,33%,$439k - $641k,"$438,749 ","$640,893 ",Yes
66210,"Overland Park, KS",Kansas,Midwest,Small Lawn Neighborhoods,Somewhat Diverse,Moderate,26%,24%,25%,$254k - $438k,"$253,612 ","$437,658 ",
66211,"Leawood, KS",Kansas,Midwest,Suburban Yards,Not Very Diverse,Moderate,17%,17%,35%,$375k - $1.17m,"$374,954 ","$1,174,862 ",
66212,"Overland Park, KS",Kansas,Midwest,Small Lawn Neighborhoods,Somewhat Diverse,Moderate,22%,24%,22%,$244k - $369k,"$244,339 ","$368,801 ",
66213,"Overland Park, KS",Kansas,Midwest,Small Lawn Neighborhoods,Somewhat Diverse,Moderate,18%,27%,22%,$358k - $512k,"$357,708 ","$511,601 ",Yes
66214,"Overland Park, KS",Kansas,Midwest,Small Lawn Neighborhoods,Somewhat Diverse,Moderate,24%,23%,18%,$273k - $371k,"$273,259 ","$371,447 ",
66215,"Lenexa, KS",Kansas,Midwest,Small Lawn Neighborhoods,Not Very Diverse,Moderate,20%,22%,23%,$251k - $385k,"$251,303 ","$385,469 ",
66216,"Shawnee, KS",Kansas,Midwest,Small Lawn Neighborhoods,Somewhat Diverse,Moderate,14%,26%,24%,$254k - $434k,"$254,125 ","$434,114 ",
66217,"Shawnee, KS",Kansas,Midwest,Suburban Yards,Somewhat Diverse,Moderate,14%,23%,30%,$382k - $582k,"$382,209 ","$581,885 ",
66218,"Shawnee, KS",Kansas,Midwest,Suburban Yards,Not Very Diverse,Moderate,13%,36%,14%,$333k - $481k,"$333,218 ","$480,607 ",Yes
66219,"Lenexa, KS",Kansas,Midwest,Suburban Yards,Somewhat Diverse,Moderate,25%,28%,21%,$301k - $429k,"$300,973 ","$429,015 ",
66220,"Lenexa, KS",Kansas,Midwest,Suburban Yards,Not Very Diverse,Moderate,9%,33%,24%,$473k - $609k,"$472,565 ","$609,349 ",Yes
66221,"Overland Park, KS",Kansas,Midwest,Suburban Yards,Somewhat Diverse,Moderate,11%,33%,17%,$504k - $699k,"$504,314 ","$698,795 ",Yes
66223,"Overland Park, KS",Kansas,Midwest,Small Lawn Neighborhoods,Somewhat Diverse,Moderate,21%,30%,16%,$346k - $540k,"$345,804 ","$540,461 ",Yes
66224,"Overland Park, KS",Kansas,Midwest,Suburban Yards,Not Very Diverse,Moderate,10%,30%,21%,$465k - $717k,"$465,143 ","$717,332 ",Yes
66226,"Shawnee, KS",Kansas,Midwest,Suburban Yards,Somewhat Diverse,Moderate,10%,38%,13%,$344k - $498k,"$343,528 ","$498,007 ",Yes
68016,"Cedar Creek, NE",Nebraska,Midwest,Suburban Yards,Not Very Diverse,Conservative,9%,28%,36%,$286k - $384k,"$285,767 ","$384,056 ",
68022,"Elkhorn, NE",Nebraska,Midwest,Suburban Yards,Not Very Diverse,Moderate,16%,29%,16%,$418k - $556k,"$418,283 ","$556,318 ",
68046,"Papillion, NE",Nebraska,Midwest,Suburban Yards,Not Very Diverse,Moderate,16%,30%,19%,$281k - $416k,"$281,250 ","$415,943 ",
68059,"Springfield, NE",Nebraska,Midwest,Suburban Yards,Not Very Diverse,Moderate,9%,25%,32%,$292k - $438k,"$292,357 ","$438,410 ",
68102,"Omaha, NE",Nebraska,Midwest,Small Lawn Neighborhoods,Somewhat Diverse,Moderate,43%,24%,13%,$345k - $434k,"$345,048 ","$434,270 ",
68104,"Omaha, NE",Nebraska,Midwest,Small Lawn Neighborhoods,Diverse,Moderate,20%,27%,18%,$171k - $219k,"$170,813 ","$218,827 ",
68105,"Omaha, NE",Nebraska,Midwest,Small Lawn Neighborhoods,Somewhat Diverse,Moderate,26%,23%,16%,$193k - $239k,"$193,467 ","$239,183 ",
68106,"Omaha, NE",Nebraska,Midwest,Small Lawn Neighborhoods,Not Very Diverse,Moderate,26%,23%,21%,$222k - $293k,"$222,075 ","$293,036 ",
68107,"Omaha, NE",Nebraska,Midwest,Small Lawn Neighborhoods,Somewhat Diverse,Moderate,20%,25%,12%,$158k - $184k,"$157,856 ","$183,773 ",
68108,"Omaha, NE",Nebraska,Midwest,Small Lawn Neighborhoods,Somewhat Diverse,Moderate,20%,25%,15%,$150k - $177k,"$149,561 ","$176,623 ",
68110,"Omaha, NE",Nebraska,Midwest,Suburban Yards,Diverse,Moderate,17%,29%,19%,$113k - $130k,"$113,006 ","$129,874 ",
68111,"Omaha, NE",Nebraska,Midwest,Small Lawn Neighborhoods,Diverse,Moderate,17%,23%,18%,$101k - $122k,"$101,192 ","$122,285 ",
68112,"Omaha, NE",Nebraska,Midwest,Suburban Yards,Diverse,Moderate,14%,24%,22%,$162k - $205k,"$161,864 ","$205,473 ",
68114,"Omaha, NE",Nebraska,Midwest,Small Lawn Neighborhoods,Somewhat Diverse,Moderate,21%,20%,22%,$256k - $660k,"$255,960 ","$659,798 ",
68116,"Omaha, NE",Nebraska,Midwest,Small Lawn Neighborhoods,Somewhat Diverse,Moderate,21%,28%,16%,$293k - $422k,"$293,289 ","$421,623 ",
68117,"Omaha, NE",Nebraska,Midwest,Suburban Yards,Somewhat Diverse,Moderate,16%,26%,19%,$189k - $231k,"$189,288 ","$230,815 ",
68118,"Omaha, NE",Nebraska,Midwest,Small Lawn Neighborhoods,Not Very Diverse,Moderate,12%,30%,22%,$288k - $453k,"$288,071 ","$452,864 ",Yes
68122,"Omaha, NE",Nebraska,Midwest,Suburban Yards,Diverse,Moderate,20%,28%,15%,$243k - $344k,"$242,894 ","$344,498 ",
68123,"Bellevue, NE",Nebraska,Midwest,Suburban Yards,Somewhat Diverse,Moderate,22%,25%,15%,$267k - $342k,"$266,683 ","$341,837 ",
68124,"Omaha, NE",Nebraska,Midwest,Small Lawn Neighborhoods,Not Very Diverse,Moderate,15%,24%,22%,$259k - $586k,"$259,311 ","$585,680 ",
68127,"Omaha, NE",Nebraska,Midwest,Small Lawn Neighborhoods,Not Very Diverse,Moderate,26%,24%,22%,$224k - $349k,"$224,320 ","$349,159 ",
68128,"La Vista, NE",Nebraska,Midwest,Suburban Yards,Not Very Diverse,Moderate,18%,29%,19%,$216k - $408k,"$216,365 ","$408,282 ",
68130,"Omaha, NE",Nebraska,Midwest,Small Lawn Neighborhoods,Not Very Diverse,Moderate,14%,30%,21%,$360k - $521k,"$360,297 ","$521,144 ",Yes
68131,"Omaha, NE",Nebraska,Midwest,Small Lawn Neighborhoods,Diverse,Moderate,34%,21%,13%,$183k - $229k,"$183,314 ","$228,752 ",
68132,"Omaha, NE",Nebraska,Midwest,Small Lawn Neighborhoods,Somewhat Diverse,Moderate,19%,26%,18%,$257k - $600k,"$257,035 ","$600,403 ",
